Date,Value
2012-11-11,3005.0
2012-11-12,2693.0
2012-11-13,2257.0
2012-11-14,2598.0
2012-11-15,3928.0
2012-11-16,4386.0
2012-11-17,3406.0
2012-11-18,2427.0
2012-11-19,3057.0
2012-11-20,3768.0
2012-11-21,3133.0
2012-11-22,3275.0
2012-11-23,4825.0
2012-11-24,5098.0
2012-11-25,6197.0
2012-11-26,6960.0
2012-11-27,4028.0
2012-11-28,5249.0
2012-11-29,6576.0
2012-11-30,4935.0
2012-12-01,6110.0
2012-12-02,3709.0
2012-12-03,3370.0
2012-12-04,4755.0
2012-12-05,4989.0
2012-12-06,5702.0
2012-12-07,5934.0
2012-12-08,4847.0
2012-12-09,3265.0
2012-12-10,4827.0
2012-12-11,7373.0
2012-12-12,6075.0
2012-12-13,7503.0
2012-12-14,8146.0
2012-12-15,7293.0
2012-12-16,5066.0
2012-12-17,6591.0
2012-12-18,8703.0
2012-12-19,11124.0
2012-12-20,7594.0
2012-12-21,6833.0
2012-12-22,7378.0
2012-12-23,5918.0
2012-12-24,7794.0
2012-12-25,4357.0
2012-12-26,8270.0
2012-12-27,9547.0
2012-12-28,10469.0
2012-12-29,9092.0
2012-12-30,4147.0
2012-12-31,4480.0
2013-01-01,4804.0
2013-01-02,6682.0
2013-01-03,6305.0
2013-01-04,10941.0
2013-01-05,5473.0
2013-01-06,5141.0
2013-01-07,7714.0
2013-01-08,5694.0
2013-01-09,7675.0
2013-01-10,8990.0
2013-01-11,8911.0
2013-01-12,9051.0
2013-01-13,6724.0
2013-01-14,6173.0
2013-01-15,6653.0
2013-01-16,7494.0
2013-01-17,6979.0
2013-01-18,9771.0
2013-01-19,14960.0
2013-01-20,8587.0
2013-01-21,10157.0
2013-01-22,7863.0
2013-01-23,9784.0
2013-01-24,9171.0
2013-01-25,7317.0
2013-01-26,11133.0
2013-01-27,7091.0
2013-01-28,8526.0
2013-01-29,8265.0
2013-01-30,7546.0
2013-01-31,9139.0
2013-02-01,8265.0
2013-02-02,8331.0
2013-02-03,9108.0
2013-02-04,10370.0
2013-02-05,9820.0
2013-02-06,7393.0
2013-02-07,12839.0
2013-02-08,15046.0
2013-02-09,10541.0
2013-02-10,8621.0
2013-02-11,10766.0
2013-02-12,12303.0
2013-02-13,10756.0
2013-02-14,11051.0
2013-02-15,10925.0
2013-02-16,12083.0
2013-02-17,9303.0
2013-02-18,9260.0
2013-02-19,10385.0
2013-02-20,13064.0
2013-02-21,12612.0
2013-02-22,11269.0
2013-02-23,13185.0
2013-02-24,9656.0
2013-02-25,13892.0
2013-02-26,12038.0
2013-02-27,14296.0
2013-02-28,13189.0
2013-03-01,12006.0
2013-03-02,13419.0
2013-03-03,9664.0
2013-03-04,13216.0
2013-03-05,12386.0
2013-03-06,15411.0
2013-03-07,13346.0
2013-03-08,338.0
2013-03-09,7813.0
2013-03-10,16943.0
2013-03-11,16560.0
2013-03-12,8875.0
2013-03-13,8495.0
2013-03-14,11098.0
2013-03-15,10107.0
2013-03-16,7197.0
2013-03-17,5894.0
2013-03-18,6083.0
2013-03-19,7608.0
2013-03-20,7359.0
2013-03-21,9862.0
2013-03-22,10257.0
2013-03-23,11788.0
2013-03-24,6873.0
2013-03-25,9931.0
2013-03-26,8358.0
2013-03-27,10190.0
2013-03-28,11540.0
2013-03-29,10896.0
2013-03-30,10600.0
2013-03-31,6995.0
2013-04-01,8300.0
2013-04-02,9986.0
2013-04-03,11277.0
2013-04-04,11443.0
2013-04-05,9595.0
2013-04-06,8996.0
2013-04-07,8929.0
2013-04-08,11668.0
2013-04-09,10685.0
2013-04-10,13262.0
2013-04-11,11396.0
2013-04-12,9995.0
2013-04-13,7383.0
2013-04-14,8552.0
2013-04-15,7435.0
2013-04-16,8659.0
2013-04-17,9149.0
2013-04-18,4135.0
2013-04-19,7881.0
2013-04-20,5430.0
2013-04-21,7062.0
2013-04-22,7548.0
2013-04-23,8803.0
2013-04-24,9851.0
2013-04-25,9088.0
2013-04-26,8369.0
2013-04-27,7877.0
2013-04-28,6848.0
2013-04-29,6171.0
2013-04-30,8634.0
2013-05-01,8278.0
2013-05-02,9122.0
2013-05-03,8913.0
2013-05-04,6715.0
2013-05-05,7480.0
2013-05-06,6783.0
2013-05-07,9178.0
2013-05-08,6460.0
2013-05-09,8341.0
2013-05-10,8876.0
2013-05-11,7372.0
2013-05-12,7487.0
2013-05-13,8048.0
2013-05-14,7492.0
2013-05-15,6899.0
2013-05-16,7061.0
2013-05-17,7713.0
2013-05-18,6625.0
2013-05-19,5803.0
2013-05-20,6059.0
2013-05-21,6273.0
2013-05-22,8888.0
2013-05-23,8596.0
2013-05-24,8746.0
