Date,Value
2012-03-18,0.0154078434675
2012-03-19,0.0182763232461
2012-03-20,0.0191058403737
2012-03-21,0.0184173054165
2012-03-22,0.018535889112
2012-03-23,0.0198872272785
2012-03-24,0.0157448191975
2012-03-25,0.0160164005028
2012-03-26,0.0195829491866
2012-03-27,0.018513814823
2012-03-28,0.0203041100652
2012-03-29,0.022926625588
2012-03-30,0.0206554285685
2012-03-31,0.0167885294721
2012-04-01,0.0165378252665
2012-04-02,0.0216525595958
2012-04-03,0.026564411819
2012-04-04,0.0225462744422
2012-04-05,0.0277958717667
2012-04-06,0.0275687628645
2012-04-07,0.0206948193637
2012-04-08,0.0173528227088
2012-04-09,0.0171992068259
2012-04-10,0.0248239157083
2012-04-11,0.0225886298226
2012-04-12,0.0276154020558
2012-04-13,0.0263319545322
2012-04-14,0.0257273150566
2012-04-15,0.0253232075618
2012-04-16,0.0262587626178
2012-04-17,0.0280162784415
2012-04-18,0.0324373714259
2012-04-19,0.0234108827053
2012-04-20,0.0231121863088
2012-04-21,0.0269741395704
2012-04-22,0.0196055597907
2012-04-23,0.0210180218155
2012-04-24,0.0255127573401
2012-04-25,0.0248372589332
2012-04-26,0.0261363921227
2012-04-27,0.0254469750419
2012-04-28,0.0204797646938
2012-04-29,0.0196994873415
2012-04-30,0.0225714282877
2012-05-01,0.0243539756903
2012-05-02,0.027498350515
2012-05-03,0.0316947799131
2012-05-04,0.0398064336469
2012-05-05,0.0363443692525
2012-05-06,0.0340484020322
2012-05-07,0.0405954115572
2012-05-08,0.0388061718274
2012-05-09,0.0499233094657
2012-05-10,0.0393750270208
2012-05-11,0.0493754642766
2012-05-12,0.0665325178717
2012-05-13,0.0445780031609
2012-05-14,0.0812237412779
2012-05-15,0.0690492164088
2012-05-16,0.0779678055218
2012-05-17,0.0575751046003
2012-05-18,0.0645708441734
2012-05-19,0.110715003863
2012-05-20,0.0963156391198
2012-05-21,0.0935635133223
2012-05-22,0.0909834071102
2012-05-23,0.0933073690115
2012-05-24,0.0810636591028
2012-05-25,0.106215139915
2012-05-26,0.0722155394378
2012-05-27,0.0582298243918
2012-05-28,0.0969300131867
2012-05-29,0.0983408549253
2012-05-30,0.0925029595693
2012-05-31,0.0609374634207
2012-06-01,0.0715438577513
2012-06-02,0.0495253954178
2012-06-03,0.0694346729713
2012-06-04,0.122834654044
2012-06-05,0.140541343128
2012-06-06,0.0461344408566
2012-06-07,0.102146398453
2012-06-08,0.0762383164586
2012-06-09,0.0816404890871
2012-06-10,0.0927931617288
2012-06-11,0.0937703739513
2012-06-12,0.0692984921592
2012-06-13,0.131288410705
2012-06-14,0.16715591901
2012-06-15,0.152589468086
2012-06-16,0.132879221439
2012-06-17,0.100270359063
2012-06-18,0.105562835742
2012-06-19,0.091424208421
