Date,Value
2012-08-31,26268.3300521
2012-09-01,37067.3802467
2012-09-02,28897.5461347
2012-09-03,52432.8153217
2012-09-04,37093.1016001
2012-09-05,54781.6082538
2012-09-06,57132.201143
2012-09-07,17422.073445
2012-09-08,32573.6060588
2012-09-09,19761.2469625
2012-09-10,42470.5083989
2012-09-11,34097.4486672
2012-09-12,28668.9547582
2012-09-13,24925.5029768
2012-09-14,31987.2993687
2012-09-15,48759.7650508
2012-09-16,34192.459175
2012-09-17,28394.0743925
2012-09-18,40446.6475443
2012-09-19,54336.8707702
2012-09-20,37607.3018734
2012-09-21,25276.391598
2012-09-22,24433.8147195
2012-09-23,38206.1731419
2012-09-24,28431.5279814
2012-09-25,20581.199266
2012-09-26,32893.5853925
2012-09-27,34079.8138654
2012-09-28,30393.8645203
2012-09-29,24394.2229899
2012-09-30,24014.8277435
2012-10-01,37708.6255955
2012-10-02,57873.8480054
2012-10-03,45138.5189913
2012-10-04,34222.3644258
2012-10-05,34703.2868567
2012-10-06,34260.0988881
2012-10-07,15262.6295989
2012-10-08,28411.3711257
2012-10-09,24924.4762848
2012-10-10,23789.3310036
2012-10-11,28893.6936099
2012-10-12,32293.8758227
2012-10-13,17753.7171741
2012-10-14,24095.7582583
2012-10-15,36283.9583908
2012-10-16,32944.3794358
2012-10-17,37277.4336265
2012-10-18,43836.7515108
2012-10-19,48768.8653912
2012-10-20,25457.9896848
2012-10-21,22833.510278
2012-10-22,46901.5797774
2012-10-23,93795.9448657
2012-10-24,176537.323498
2012-10-25,68804.2281629
2012-10-26,34739.704686
2012-10-27,35026.4001202
2012-10-28,24096.2083695
2012-10-29,38397.6620277
2012-10-30,85534.9278053
2012-10-31,54327.8168299
2012-11-01,77730.9678275
2012-11-02,80564.5897387
2012-11-03,51442.2884499
2012-11-04,37992.0535695
2012-11-05,56178.6615957
2012-11-06,61692.2338517
2012-11-07,49916.8936376
2012-11-08,62680.516331
2012-11-09,32586.388849
2012-11-10,27244.4608976
2012-11-11,44694.9909455
2012-11-12,32561.1387877
2012-11-13,30436.7353425
2012-11-14,43734.4790035
2012-11-15,40503.1560004
2012-11-16,85815.670323
2012-11-17,87361.9149435
2012-11-18,59760.1135619
2012-11-19,59668.3806963
2012-11-20,42614.7264006
2012-11-21,52967.1163733
2012-11-22,44008.1934062
2012-11-23,34546.7261847
2012-11-24,66245.6996919
2012-11-25,67526.4512139
2012-11-26,59196.098978
2012-11-27,60491.8444421
2012-11-28,99901.3420561
2012-11-29,107076.757913
2012-11-30,53728.378919
2012-12-01,73055.803427
2012-12-02,43707.6652716
2012-12-03,67424.2991459
2012-12-04,93817.3273968
2012-12-05,69263.3489518
2012-12-06,209181.438849
2012-12-07,79386.2209609
2012-12-08,49698.234865
2012-12-09,34920.4011357
2012-12-10,79919.2589681
2012-12-11,146378.189001
2012-12-12,170139.94372
2012-12-13,68586.679755
2012-12-14,110215.245335
2012-12-15,67394.6767457
2012-12-16,44842.6453028
2012-12-17,89234.7908413
2012-12-18,105130.933733
2012-12-19,110687.92665
2012-12-20,97441.2438497
2012-12-21,73405.2556202
2012-12-22,119351.236139
2012-12-23,56481.3789573
2012-12-24,147581.669394
2012-12-25,84074.5146524
2012-12-26,58877.2488701
2012-12-27,114058.96722
2012-12-28,107334.236879
2012-12-29,73894.1189071
2012-12-30,51734.8531537
2012-12-31,200873.626005
2013-01-01,188332.09252
2013-01-02,268134.419693
2013-01-03,130156.141662
2013-01-04,101491.711124
2013-01-05,82977.9309204
2013-01-06,82213.588469
2013-01-07,97892.1025047
2013-01-08,96163.2922111
2013-01-09,131751.523935
2013-01-10,82658.9242953
2013-01-11,126324.179179
2013-01-12,119242.319659
2013-01-13,65043.7003961
2013-01-14,50505.7796335
2013-01-15,141069.39409
2013-01-16,71537.7893573
2013-01-17,99525.0751953
2013-01-18,136588.155513
2013-01-19,155673.182922
2013-01-20,66128.451894
2013-01-21,77563.8900937
2013-01-22,177154.146289
2013-01-23,310528.77303
2013-01-24,235739.61403
2013-01-25,189605.50199
2013-01-26,145787.252721
2013-01-27,144596.32577
2013-01-28,206967.408096
2013-01-29,342786.456879
2013-01-30,212145.424162
2013-01-31,975837.871238
2013-02-01,144325.245696
2013-02-02,179344.71194
2013-02-03,215144.059425
2013-02-04,565582.491203
2013-02-05,136480.509515
2013-02-06,112574.830944
2013-02-07,99119.9494876
2013-02-08,103663.287639
2013-02-09,241660.726812
2013-02-10,98279.4301839
2013-02-11,88060.9214728
2013-02-12,129569.311307
2013-02-13,164941.305139
2013-02-14,131992.072729
2013-02-15,84569.5628088
2013-02-16,78947.1036949
2013-02-17,65924.5481274
2013-02-18,113965.399521
2013-02-19,154547.034959
2013-02-20,202032.270424
2013-02-21,110783.545209
2013-02-22,114964.645461
2013-02-23,227806.988473
2013-02-24,211529.520428
2013-02-25,104362.964147
2013-02-26,146328.971078
2013-02-27,115369.15023
2013-02-28,143732.324229
2013-03-01,156903.566304
2013-03-02,112831.375135
2013-03-03,111093.539551
2013-03-04,92301.9049884
2013-03-05,131637.632514
2013-03-06,136056.047684
2013-03-07,130021.32522
2013-03-08,1712.2978009
2013-03-09,53150.1713301
2013-03-10,113591.272201
2013-03-11,102236.459062
2013-03-12,111206.460698
2013-03-13,113242.21623
2013-03-14,125951.094609
2013-03-15,97488.6749295
2013-03-16,87035.9245982
2013-03-17,69821.1834278
2013-03-18,89015.5656905
2013-03-19,150563.947254
2013-03-20,134493.929758
2013-03-21,138839.713778
2013-03-22,166221.991068
2013-03-23,241989.937619
2013-03-24,79587.5554648
2013-03-25,112691.218795
2013-03-26,197052.855515
2013-03-27,133698.471374
2013-03-28,212963.790595
2013-03-29,178429.759017
2013-03-30,90146.9776591
2013-03-31,64902.2117499
2013-04-01,101393.979317
2013-04-02,238431.256892
2013-04-03,242965.068727
2013-04-04,487493.006473
2013-04-05,176175.491727
2013-04-06,136250.885136
2013-04-07,149269.830654
2013-04-08,206544.25648
2013-04-09,322580.388646
2013-04-10,365599.330248
2013-04-11,524230.498065
2013-04-12,537315.858493
2013-04-13,70963.7069298
2013-04-14,160717.66054
2013-04-15,95621.2661862
2013-04-16,140098.148807
2013-04-17,149131.512377
2013-04-18,330375.268201
2013-04-19,112896.404528
2013-04-20,83846.4221674
2013-04-21,73270.0840417
2013-04-22,67051.4241552
2013-04-23,58821.3916777
2013-04-24,333860.260525
2013-04-25,167711.685169
2013-04-26,77745.7387184
2013-04-27,33392.3004594
2013-04-28,66151.9421675
2013-04-29,114071.59509
2013-04-30,1000607.43338
2013-05-01,194290.464746
2013-05-02,61886.5158339
2013-05-03,122505.468207
2013-05-04,30536.0316987
2013-05-05,56512.8968849
2013-05-06,34026.3785568
2013-05-07,35880.3340087
2013-05-08,38867.9549733
2013-05-09,34965.5914819
2013-05-10,152099.872371
2013-05-11,51686.1420788
2013-05-12,33703.6436287
2013-05-13,361672.427712
2013-05-14,39883.4100468
2013-05-15,94233.9563345
2013-05-16,36034.2694817
2013-05-17,102093.053262
2013-05-18,113996.355635
2013-05-19,31726.2503333
2013-05-20,43336.6320462
2013-05-21,78490.1706043
2013-05-22,87220.0529374
2013-05-23,108469.412886
2013-05-24,55833.047311
2013-05-25,90852.8582548
2013-05-26,26838.7674744
2013-05-27,61828.4776924
2013-05-28,96058.9403227
2013-05-29,144499.727543
2013-05-30,62557.3439634
